example_id,source,source_row,length_bin,token_count,quality_score
00438cf7734a19fd0bf6fc76c06b6cda32061e4dd0cfc8c7c7df0992d2f116f6,smol-constraints,7302,256-511,271,0.946648
97a3a6ecd7228aac188d24bf5f6b4c6d5f7d4abd279562d4324fd0a136bbb099,smol-constraints,7334,256-511,283,0.94697
6227349f3dbf8a19d8394b907f0173f783519941b2abafd6bf953ba97615d349,smol-constraints,7752,0-255,221,0.969556
523e10a7df9e66437163e4f5dbd3a147bcc3f18ae87027c9d2a2a3ad66e29110,smol-constraints,7885,256-511,270,0.953845
e09b3559294cd57271f557156907cd143594e2b831f1d97dfbb0ef16eb4adfd3,smol-constraints,8185,0-255,240,0.967109
ab50c40e1c8ac0d826940ac9b3afa44402ba559f36ddebfd53833ca79a375d98,smol-constraints,9911,0-255,192,0.967856
eb0b35ee141b56b029e8bd99e96880e461ba590d5fd9446d3a92beeafd758933,smol-constraints,10555,0-255,202,0.982129
698f4d4135e00914d07fb76bde7f2726dd6846ff907b3f27cbe3967ac2600f66,smol-constraints,11065,0-255,223,0.973578
7198246ff2e6d278b072b9df888e5d40ec7199e5157586956bc4e088056c11d3,smol-constraints,12008,0-255,165,0.945005
f71c178cc20300d22082c218b1942a480b72ee6393eeecb59d976b7218edbb95,smol-constraints,12240,0-255,189,0.968878
41e45fb809be4b14bbdbc171eb65a14e500fb6fa3d948cb81df20aa6fd2477a0,smol-constraints,12756,0-255,195,0.969236
c67e5a8bc7f1aa29f64ddcd6f5a8823e2d0edeaaa57277cc2885b8007838e195,smol-constraints,12924,0-255,174,0.982544
ac8f49219cbbc61cc9dc0af702dc4be3221d27d85270091968e229cea86b6232,smol-constraints,12946,0-255,211,0.961385
4bcd0313660f042cbc9e660eb294cf758fd80828bd91668d3110d7bade902f91,smol-constraints,14091,0-255,215,0.964927
8c50c07444ed19dc03449817537e8633ea91a654e39c342f7f8925b6dde57213,smol-constraints,15580,0-255,138,0.969756
c5c3aab40d240ac6246270da04fb705673c77ac0dba1bbca455b8bd3cebc43e6,smol-constraints,16830,0-255,230,0.958748
3081a19ef4db646c192d9c913d990f9e4bf6d3f64782490a55f633f8c35f199d,smol-constraints,16843,0-255,173,0.976818
6f5e3e4ed4137b3adb3ff3bb26f496ea8a3a37cafb7c3fe00638e3fd9aa73e49,smol-constraints,16873,256-511,281,0.952106
5efb962fa235593922ea56497ddc97130559708f77c630d048255db8920cf51e,smol-constraints,17476,0-255,171,0.980405
6d3584e29f33f918d91d35c2aa32a988c6541c32aefc1f69d93d187d7ad3e7ba,smol-constraints,17970,0-255,151,0.981125
8961e6b9cab3c4e14777672a9c5b7ef99b9b9de509ec747c813dd0ad436679a2,smol-constraints,19283,0-255,155,0.959786
9e733a35e4235405c8ac8e216de7a6a95a16f4e24c804328cb0149930c7d832c,smol-constraints,19376,0-255,169,0.969588
c00c52649fe4434a8d44633d2824c4ab8f02e9558d9ef0dc407b22b099bc9d49,smol-constraints,19583,0-255,147,0.933335
83a4f29aa068270cdab2a5d58310b3b526cf1b62e6c757f6e8fe77f1fa5889a3,smol-constraints,19773,256-511,339,0.969382
fe3ce602635df6b69a590366211013eccf9425d2655cef81360e6e4282fd7fdf,smol-constraints,21920,0-255,150,0.978023
d5311cdf50df0fa62d12e43e6775f3d02adf74a1f35683a69f84ea1dbe57fbc5,smol-constraints,22115,0-255,185,0.964436
ccc0dd216d42d694b15d13b006ec1c388a344f12a876cf2ac189fc9d746afaa0,smol-constraints,22160,0-255,118,0.962433
798cccfdc4f03f7a56cf66ee994ae5724fc1d9f2cd3dea5e30eab34af0fff066,smol-constraints,22263,0-255,190,0.963086
9d4ce581f545e3239efd954a152bf86c9e32b885745427a7d8a540e59202c002,smol-constraints,22805,0-255,167,0.961072
3b8c8498b0b74474754e4a8e5d50f1c9b2f63d34c6311500c350613ad3dc5308,smol-constraints,22971,0-255,164,0.965783
ef4bde7791a815a60883afbb0952d60b4660f9367215efe46717daec0a622804,smol-constraints,23016,0-255,170,0.963751
90dda29c7f6de3d019724a762e82225e20212861a3265a6babffab5be9ee8f62,smol-constraints,23301,256-511,256,0.946704
119642a16e9e61530dee1681321d117608830489a4e8c6c881cc3d1cdeb4d528,smol-constraints,23706,0-255,158,0.98511
c7336bdad662a02001f0ea0056069de7b60b78c913404f7adc874f50f3989009,smol-constraints,24508,0-255,210,0.966766
a00d5d1c60f95a98d67e597793441ed1307be7332984c9a8d686d4f64328bcf9,smol-constraints,24572,0-255,173,0.966508
c373966a38a532f27afa9709ece4890039f7d6a917b974963879499b701cea24,smol-constraints,24625,0-255,158,0.969078
80f056562aeb2f110291682a481c09a2fcb4d1cd854dae0d77a4fcf1053490cc,smol-constraints,25135,0-255,188,0.965864
71d447ebcb5358ffea71eb25d4814d3cb39a5f97eb14fa6952d224fab450fbb4,smol-constraints,26082,256-511,313,0.944156
e16ae8694d6b667da85131fb844a4e713c4a2706e2363acc33a065c26833ba4b,smol-constraints,26177,512-1023,520,0.929622
2a2504006cecfc852ccc25b9612aabdaaad2d1885b48900fc7dd62657becab33,smol-constraints,26501,0-255,197,0.967591
06bffa03a3d36acc4c21f676035be2b08c5855ca4a0cafa40b68f9167a47a182,smol-constraints,27476,256-511,273,0.958932
749c91711a712332588d089a1f262c24eb43279dde2ccda822ecaa22e0b678e1,smol-constraints,27623,0-255,191,0.966031
f51bfc6155513c4c7a9739fe217702599a6ab514afc483ee3bfa287dd551e3c1,smol-constraints,28088,0-255,182,0.957693
c62c8989e5981271f16c52666edd69255f3363939918505f73e2a29329f8c23d,smol-constraints,28169,0-255,214,0.963421
d56da6a5ccbabe40675979c8a249fd86d3fe7dfd62c285636e0f0ab020cc7914,smol-constraints,28377,0-255,156,0.979016
a814d4d3d1a4aaf6d49e572b412d3b0cc4c5264d0db57fb724a65fe855b104a7,smol-constraints,28789,0-255,183,0.971259
5249287b2ea45b80d88db8e0ecf7b6b824245f7b93a8fc37053fbf21ce802083,smol-constraints,29134,0-255,71,0.775076
080f659d24db9a2d3e475ebe100017d9a053110cb11b677cf6c84fa9548c36dc,smol-constraints,29196,0-255,137,0.977027
891b06f60045ec4c07bb22063dc036ddf7190e00aa78d9ca3748ddc90c494d48,smol-constraints,29330,0-255,185,0.964351
17ba19bc90ea457a38a82a5eb70ddf59642de3275736cdd66236a1398375c6b7,smol-constraints,29370,256-511,263,0.953377
5402b89c1a4e5a0252fddb44200a4b4a67d70f98f9be27645d57d26a2177a2d8,smol-constraints,29842,256-511,277,0.963094
146beb0dc212a1a96417ef4834bd37f78584ab3aacc1a2c7803597b31b19a730,smol-constraints,30714,0-255,173,0.978403
699f0b51b18f18bfb85f2714a36c659464694a7ba6a891475c12c0a3bb0445a1,smol-constraints,31917,0-255,135,0.909967
35da774164fe9cd41abab0892730707da0d369ad6fae1fc0067ce4a14521ed59,smol-constraints,31980,0-255,167,0.979318
e9f48f302c6437d54c1a9bdc9ea05d85eff1389f48d6a05ef090c0d38bf9b6c0,smol-constraints,32676,256-511,295,0.948838
04ac3f924dfa16d1023f79a049f23b0b00d460034a8137d5f72a1ea636fca319,smol-constraints,32967,0-255,192,0.955887
989df9b95bb89c84bd3199c2164bbb50ccbd741ca6e535f1f34363c9d402bf55,smol-constraints,32976,0-255,157,0.962202
aa2868488145f67da9a2bb3bda0d9333f1b05052ebf0d991996231b0600bf231,smol-constraints,33085,0-255,249,0.944121
f7055bfc76b3d8f9552d1eeb7027625215b9457e8388524920165e6a11ae1c10,smol-constraints,33700,0-255,183,0.978907
ffafbab546f7c1bded5c06b12995e99911ede131ded2a824e2dedb4e674af14f,smol-constraints,34411,0-255,203,0.9629
ee7eb77cc7e44b8e9a94f998e7de6ade2424da524722113bacad17a628e6feef,smol-magpie-ultra,177,1536-2048,1800,0.842435
9c9ae2843a3ec77a8ead69447e33b1b4ab025b5c28f0afac576d7bf4bd1ec107,smol-magpie-ultra,610,1536-2048,1688,0.838001
b9d50a6cc0b3c4b0496861ead3554bf45d7230d30cb4d3b62e1356c581c5850f,smol-magpie-ultra,727,1536-2048,1653,0.829816
8096aa3a379e8800e2c436916ad594c18887c92f2fccee9ee7295d60e56de5e7,smol-magpie-ultra,1001,512-1023,928,0.877539
cccd4846225cd044552891443852e1c132183cb30b22cc7bcc4f852cef887c1b,smol-magpie-ultra,1078,1024-1535,1229,0.866529
c5ac8aa4f1557a31861a456afc8d38332c4ff4d344a0f0c40b45618dadf12577,smol-magpie-ultra,1406,1024-1535,1401,0.838902
3057e4852bc76089bd6bbd06c83bce7a202032e0b97b7c47cb1989d5dbe63747,smol-magpie-ultra,1470,1536-2048,1990,0.830674
ac0823304de206ffab2fb6c5fd762f996c9a06b470adba541e74afb61fbd1271,smol-magpie-ultra,1482,512-1023,888,0.898133
3f28d2e9948a6fbfe59dd07fa74fb152bae635f57abc41cdc0255e993d8682ed,smol-magpie-ultra,1803,1024-1535,1149,0.878663
c54f5b2e7ef8304380e376db4690fcf77d99fc9a70c9e4b1f9a3828737e70dd5,smol-magpie-ultra,2088,1024-1535,1535,0.861628
591dd5e8608f5df1f6a5474bc835b6927791a5a7f6deda6d7fa9b7b83e26a766,smol-magpie-ultra,2380,1536-2048,1780,0.831998
15ef9fbef65a67773438e2aadb7bf534da449f86135d99989ff0d91d820ea13b,smol-magpie-ultra,3085,1536-2048,1779,0.835627
bafe133f02274753e394daf857bf8b99f8b18c5d96eb82e35e74b0ea743fac64,smol-magpie-ultra,3247,1024-1535,1412,0.889677
014ec115444deedc3a1ac9f959b9847cf233cb6490e1dc93d00376461d0307f6,smol-magpie-ultra,4117,1024-1535,1353,0.897268
764f5d1229b36da23305210bc662dc8921327ca32d01ab32d6a54b730a457c15,smol-magpie-ultra,5080,1024-1535,1216,0.904731
99c1ec60ad179e288b8fa629e799067ea1c53e90697c44ef34f4d7f453563bc5,smol-magpie-ultra,5167,512-1023,647,0.916094
35f0da2499ac6fa9b1ddc9bfb437d6563b91b7db9b3017c302815b713c81bdaa,smol-magpie-ultra,6408,1024-1535,1165,0.898353
5df3098a6ff53127ea878d9c6ae6879cdbf1bf8a8a8c1996cca2032043fd19c6,smol-magpie-ultra,7774,512-1023,1007,0.90413
a851b60d1b46ee5bb8a0a548de4a0691dd6b104003088d5265b3c87845952730,smol-magpie-ultra,8908,1024-1535,1152,0.894813
013fa07b07022402c910d4803869aa2c5be67478acfeec8aaed03ffb439487a7,smol-magpie-ultra,8989,1024-1535,1350,0.897838
d1af372c851dc1962bb9687db47865c4a0368fa21103dbe48aedc1ea1a8dd3f5,smol-magpie-ultra,9495,1536-2048,1692,0.833734
1597d65e1a74d5494f6b5edcf9dc87ea9b128e2523c1bb1bf3bc584b91bbce5f,smol-magpie-ultra,10407,512-1023,962,0.905931
d580326bc9409bbc572662331183ec69153521e2d260d35a4ce447632384cf8b,smol-magpie-ultra,10763,512-1023,669,0.895376
7e6234d4664e1ca61b00d97d886a8b0d374f0cd5e53d0b5026f39101c5430629,smol-magpie-ultra,10960,512-1023,739,0.874776
4812b9a3d666f285052c0b00afa6a22c5ef85f851db41ca103053139c03bcab8,smol-magpie-ultra,11630,1024-1535,1252,0.890339
801d846eb555ef9e2c4de2b561a9868e22057173060cda0507702a29fff74fdc,smol-magpie-ultra,11772,1024-1535,1423,0.896786
146936d256ef6114ca8fcdfad54cf1fd5ab70666a27105c6d90bb7871262fd8d,smol-magpie-ultra,12297,1024-1535,1242,0.886074
ad127751164dc11d9ea22caa7c81ad80ac03c46c191c88e7bb65f4f8ce57f08c,smol-magpie-ultra,12889,512-1023,677,0.881222
8cfc63782d90511987391b1b8fc2ad68b23efa508bb921d59615c6f0e5f43f90,smol-magpie-ultra,12907,1536-2048,1904,0.809197
d2160b55ba4bfc72e74606db4e70460624b1bc14aa577d83de78596f2e810b09,smol-magpie-ultra,14068,1024-1535,1396,0.891535
cf2d755f44547baf56e311e6a48851a06094babfc87b8e6f2c79640a7e6a7efb,smol-magpie-ultra,14263,1536-2048,2030,0.838219
0fac66fa27b85a4690f422bad18612c500d3401eee70c7dced885eecef56cb8e,smol-magpie-ultra,14723,512-1023,936,0.910153
ae978c23445ad8f1cba9de08ad24439507a67b5f1bf6f8cf5f6db88ad0cf6f1b,smol-magpie-ultra,15315,1024-1535,1259,0.904437
43c728cfc25794cd12137c15d3716d711752b0eae65011ad2b7fef377c92cf4a,smol-magpie-ultra,15532,1536-2048,1746,0.833871
395ae4d5d260d4023e9a363c7b337d87d1a2c3658394c0d1594d6dbff55c1445,smol-magpie-ultra,15687,1024-1535,1296,0.902342
f4b929a62ab51a5bb119add75f989aee4bd43199ea754048b7480e41e33bae4e,smol-magpie-ultra,15781,1024-1535,1489,0.874975
6d83bf17e47aff7c3966199fcaa418ba4551c9435d6981c4c7ae9d9c7f9c2b9b,smol-magpie-ultra,16340,512-1023,813,0.916633
30fdf369bd97b94e0430175061ab27a62d6531f0834db4798f220beecb2cb49b,smol-magpie-ultra,16395,1536-2048,1586,0.804991
17d934935f5e346849255f1e78e33fcade25db33d3d217aa9a6a6d2d7eaf0cac,smol-magpie-ultra,16493,1536-2048,1868,0.795201
409e728cb5d00fa3b5f65f850871b16b4dfd8bb12ae975893c07a3ab05da53b6,smol-magpie-ultra,16503,1024-1535,1357,0.885346
3a7a597ad094e06e8545b4114d4a9b4c4e5174c2ad0816321ef72ca537c9137f,smol-magpie-ultra,16746,512-1023,1005,0.908215
322d70717e5947c5f7b8ffa3be3fe62781272718e70c74b9ed26320fe68fb46d,smol-magpie-ultra,17426,1024-1535,1152,0.872757
4dd48ac52aa14b9ef4d910bd5b05c09a42791f602b3f8bd62d91c47166038bf3,smol-magpie-ultra,18227,1024-1535,1371,0.845767
91926fdc1f07e1f0094c5b18f66ae417417249c5ab171973b9f40211289dadae,smol-magpie-ultra,18332,1024-1535,1041,0.906525
a29d80ee2d24a03a6f61a1a3b91be372b82470d4bc202161b60decfd96483c56,smol-magpie-ultra,19279,1024-1535,1447,0.896727
ce975654c7ece2f591c56388a4444b8798dbdd9f428ae9f1e2e7bbd6a61b2d00,smol-magpie-ultra,20169,1024-1535,1492,0.900817
326a7265e99a379f66867809a59692a761466e7b50d627652a9715d8b3ce8d2f,smol-magpie-ultra,21376,1024-1535,1402,0.907149
4aa1473c34028d170ffa5c8978b6bcd3199ad0b86df2db1990421535ec9d33a7,smol-magpie-ultra,22641,1536-2048,1631,0.848622
de822358774cd3877ce2c7f69091e1359fcfb358ce2ab833e3d9cd6d7e6d3595,smol-magpie-ultra,23165,1024-1535,1363,0.891283
b5abaead21d65db8ead299c59f771506be59f68571d5b3f614032fc974819cee,smol-magpie-ultra,23782,512-1023,794,0.875543
87f3fddadad96d465b8803c34df235d1df48b975fab9512a26ffab9b164d50c7,smol-magpie-ultra,23867,512-1023,645,0.921689
c09146161346c070c79ecf220f027f43482961cbe93b61e83175157df0d48179,smol-magpie-ultra,23930,1536-2048,1567,0.832402
859320e8c4b4885cb0fc6efb851e82aa988254317b31aad8ab49bd1aeeee8f5e,smol-magpie-ultra,24297,1024-1535,1163,0.897568
91f59cf5aceabfe76e55bf6344b803bb8148022a11380ea221e12a539dad6d29,smol-magpie-ultra,24528,1024-1535,1142,0.895864
eedda45f78506d76c4b1c83d90101db37a23647c9bd0dddc97c0f2004ae91108,smol-magpie-ultra,24622,1536-2048,1947,0.820719
9c5df6e5c2667e0ac7552033ce0b80a1cfee069bb433c632b52501261cc11f4a,smol-magpie-ultra,25504,1024-1535,1304,0.874111
32a3ec431b2b40f751dfa792da54cca0cf16f53c7d31c53c6935bad1d01f8039,smol-magpie-ultra,25979,1024-1535,1436,0.869166
a1fec9bc3df1abc1b7e4b994bb8a44a398b0d7eb4c6d0e8e6920b4b8b3634820,smol-magpie-ultra,26664,1024-1535,1160,0.90661
10c896fc276dc6521d82158448073d0498ef4e18da226c762d9b7fc23aace4cf,smol-magpie-ultra,27063,512-1023,679,0.922576
d8d631d43442b6be0e2205b776b5b8098d3134340aedf7ff89d8714cc9297b31,smol-magpie-ultra,28413,1024-1535,1379,0.88038
68b6996016f3bcf73e150cf26ae9a8a32794b401dd226e1b28444e5429965d45,smol-magpie-ultra,29533,1024-1535,1449,0.857285
54dc29c626a0d59aaa43cfb22f7345658a9cf4f156e402107978d6e50c5c5850,smol-magpie-ultra,30114,256-511,304,0.937527
1523d0fe2bbbbed56c1de3c80131525169df6d59618545436becf327e57da32b,smol-magpie-ultra,33946,1024-1535,1533,0.899572
760773f5d5b7ecb92209aa0b68b4ca3bb7ebba9115164fb6da5004d85dea8b58,smol-magpie-ultra,34484,1024-1535,1393,0.847619
59dc0f7c31c40a013ef3044d3e422446f5743158cd5f78bf903749da975682d8,smol-magpie-ultra,35880,1024-1535,1477,0.878104
5fcd863f2d6ba5d9a1635855576089bc569eeb4f4f8d63ad4cbbd2f2a30a4d33,smol-magpie-ultra,36214,1024-1535,1186,0.903794
553067f8f552e6ae317cf66c17c15c5ce559856a42f0eca4c400208500e24770,smol-magpie-ultra,38086,1536-2048,1631,0.838414
6cacf5d891ff0af59a89caadc9749d36fbc8bb2fa634abf9bb973941a4cc0cfa,smol-magpie-ultra,38541,1536-2048,1605,0.835576
033b2a253685e71a7462771c7927162c2428d148db8de4973c252c6fa74a4fca,smol-magpie-ultra,39428,512-1023,667,0.889154
16af766818441f1339f95773f5df447c9c70582004c9f15c2c8c286072e9d863,smol-magpie-ultra,39589,1024-1535,1334,0.900318
2ea7bbc0c1e95de79122e73791fe930af3aee7ed012e1924f0e7b691be1ff7cf,smol-magpie-ultra,39620,1024-1535,1196,0.91149
e92edfebfbdcba008fe5eeb8f9ce2e0c0c3b744d34a0c3bbc5ead048edcf458f,smol-magpie-ultra,40265,1024-1535,1387,0.896133
aa245327f51b63c83ce6765c0bd6aa19563f9aefa17b4ee3dd78a66ccc33322b,smol-magpie-ultra,40305,1024-1535,1295,0.905235
d4a81e1b8fddc2a84a3e7a6ee6a46dbc36a0d0f20221f85772566c2c5a5f64e9,smol-magpie-ultra,40691,512-1023,694,0.934976
9e338cab6b7172a93ad1cfa5334f8140b82ef9e8a76925825b6aa1fbfbdcb8a6,smol-magpie-ultra,41154,1024-1535,1525,0.902412
603f999b64e9a95b58c3528989fe354fed32f304c5bc1512bfa094bef7021846,smol-magpie-ultra,43558,1536-2048,1678,0.835912
5d7e044cd3aae274211b199f3f7430c0b1bb673de95f09a022d11748074582af,smol-magpie-ultra,44832,1024-1535,1364,0.899959
a5b1a596a541a106387d3d74c69bae0f971a3ec12e4561ad896d750f120e5bdf,smol-magpie-ultra,46026,1024-1535,1172,0.858384
af8e94eea76c323b5297c1f142160a82ca648b925a7f1b3c4002a77b312fc7e1,smol-magpie-ultra,46332,1024-1535,1505,0.851688
fab16e0c5dd513d885f2cb2a65708a623fb416e481ca0f102d410c9d8c2f8794,smol-magpie-ultra,46380,1536-2048,1695,0.832561
3bac58f07cb65589a424465933d8531668f42394e3c26f76863ad78b5bb78c70,smol-magpie-ultra,47281,1024-1535,1163,0.886371
a6ec97d1ebd53e191f366ac08946418f20cae903803dd03b85991173dcc87428,smol-magpie-ultra,47374,1536-2048,1675,0.829108
0fa52650440f19f6da2759717abf2a4cd1dfc79625314bd7d45cbd0f5b562b9c,smol-magpie-ultra,47696,1536-2048,1543,0.831883
c84308580bbe9ba2418fc14d90f20baa038518d4b329f5d0ceedf4210c0ace99,smol-magpie-ultra,48953,1024-1535,1479,0.888634
42a34829629fc5b2993d10e31c733b860a0cb11c2e7a677230a4e721891dc152,smol-magpie-ultra,49499,512-1023,797,0.895094
0f3f8ca60b1bedc3118e9a7b3641121558df8443b8958700914c47c8c328b7f2,smol-magpie-ultra,49786,512-1023,928,0.914832
6bf6162818e3f65b9f5f3627f2e1041fdfc4bf1b146be318eeb4ed6c44eaa58b,smol-magpie-ultra,50271,1024-1535,1497,0.881357
f3e72f20ffa862adcdd0c8f3a73c84bcdbb5f24fa6f24bd2a8382bd322f5f60b,smol-magpie-ultra,51250,1536-2048,1627,0.835311
50dacc1ab4576e2beb6f176054557315d679cced36acd83cdef941022bb7d558,smol-magpie-ultra,51597,1536-2048,1640,0.811566
be8b140baffaf3bda0022012d8940200837b3ba438c18697d3bf44db655a324a,smol-magpie-ultra,53351,1536-2048,1758,0.835947
8e1f1017d7da39c252008f6e8337e8d43e57edb01f12de2b3780c69af9b03544,smol-magpie-ultra,53456,1024-1535,1344,0.873416
d847590d40e020f31005513ad4b11f933260d145f331770c3d9342fe6abdb4e1,smol-magpie-ultra,53801,1024-1535,1331,0.85311
cda789ed4d90e818ed928e8ae18f5a0b60e3e0dfdcaf5365c3c42bc72178f4cc,smol-magpie-ultra,54261,1536-2048,1609,0.830408
84cbaf478cee8f25eff80b78ceb219e88c3d6c4cc565df0c19cf9c50e84fc16d,smol-magpie-ultra,55481,1024-1535,1158,0.91094
ebbcea6d94a0ccfe72e042f1ca5be73595d0838ba8efa5a3dae1d6a6123ada13,smol-magpie-ultra,55501,1024-1535,1469,0.853478
135166ed33785f88af0749faac2a68b09897c437ca255589f46b3be24ed3730d,smol-magpie-ultra,56022,1024-1535,1160,0.892009
508409581e8e2a32b2faa472b8618b1a50d966c523d604060feea71e58635677,smol-magpie-ultra,56113,1024-1535,1174,0.883573
9d98088f45428a6f245ca3de8558cf1bbae443902cb7570b7d02865322f6d833,smol-magpie-ultra,56192,512-1023,973,0.894924
afb115d70d3a8c099d14824b38a33874d44255f8cd1e932f57ca0a4bc4d60ee4,smol-magpie-ultra,58942,512-1023,746,0.914849
347664f4a2d2e336e8e26bcfbd7db8671bd8652bed1f580dc752b8bed2ccd111,smol-magpie-ultra,58984,1024-1535,1406,0.894982
b6589c8164fb9bcf94575bd50a1de7acdafcb3882c765dc20447fd218efba33d,smol-magpie-ultra,60053,512-1023,984,0.884716
3ea9a0f0058c651574c2af2b020036d525f670904037971e922516035c2a3a00,smol-magpie-ultra,60374,1024-1535,1127,0.894363
3f47f4755fefac2659453d22b7fc46d6691bf0f79399a6eee4c9b3bf15b0eba5,smol-magpie-ultra,61173,1536-2048,1634,0.819816
5b3c6cfdd696b2ea18e49f34b38fc0b1296d5c6a5746b6d5709da58ab96a4459,smol-magpie-ultra,61871,256-511,278,0.951698
ed4b23542be01b261b3b5595664df9a3b7daca5d02eebfdfe78c8dc2e81ecffd,smol-magpie-ultra,63224,512-1023,835,0.890212
50a7cdef3401a79c7d86e3d8d55ef83e13990a68503edee7a84a5219e005d08f,smol-magpie-ultra,64040,1024-1535,1252,0.880829
df22f89f6fc52572b51b4d4e72e3e581ec7f6ae2addad84d52e0f3eea42b5e36,smol-magpie-ultra,64444,1024-1535,1524,0.887415
c197771ee3413edf763db5f01d45fa29f45eddc4b1da664e01a99ad1db6c5d83,smol-magpie-ultra,64759,1024-1535,1293,0.891537
0fea2d3bd800af38f3d4882158f7b7a3caecbc1e1cb09461e86cbf951ca4a704,smol-magpie-ultra,66058,1536-2048,1730,0.839628
4eeed55c749d8d0bd6b0a42727bb45b08b497314fe461273a0a8baaceaf887ad,smol-magpie-ultra,67156,512-1023,560,0.926371
44723e4835a5a2dd1bc4cb5e1af0f4e628aa5091b0f3a337f136406200eff95c,smol-magpie-ultra,67729,1024-1535,1083,0.869031
c947d6add0efd48d99c0e697e5311231c861d68dcd44aeb4b7c5d9880dc35f41,smol-magpie-ultra,68183,1024-1535,1355,0.88696
3adce2a7879540f74a3c5c57aa830e8d5fef4aa616d6dc9ec9741f634193ffbe,smol-magpie-ultra,69196,1024-1535,1358,0.900594
2ebe6f2a5d4eb182986e3d772b917449e5da7b82450846155a4db81fcee81d50,smol-magpie-ultra,70045,1024-1535,1413,0.89495
193113b01a4d3d2157f0ff69cebaefdb109beee5de75a172410931d1118661ac,smol-magpie-ultra,70888,1536-2048,1604,0.809023
aab3b4418a945e4905a059720326387d56462ebaca6c4cc92225f14613c96aa6,smol-magpie-ultra,72167,1024-1535,1250,0.905109
4a7d8045dee25e6b81e8855f0d3a2f71fae80ad9e755077f73623924b885b0d1,smol-magpie-ultra,72228,1024-1535,1280,0.894526
83e2517b7bd8f4c564b1bcf0c6c0cb3d15e808c22403ea5494a0de104bb57804,smol-magpie-ultra,72375,1024-1535,1223,0.869683
2f99004411d50aaba174aa52ef2d770765882ffd45e66220371140af4270e62b,smol-magpie-ultra,72448,1024-1535,1448,0.902874
b78eb368d335006954fd0b5e278fb8d764d7fe05328a2ce30eabfe3c033a6493,smol-magpie-ultra,72664,1536-2048,1879,0.819171
28a33201d48848a9ad5232ccda16d099ce226aaf5d69b71844fe0e72b2ae812a,smol-magpie-ultra,73191,512-1023,917,0.882561
2cb1659b1210a3fa0addfd088f510429d69f2307174147177d9abf04bbbe195f,smol-magpie-ultra,73640,1024-1535,1093,0.906183
a79928e4d9be75d02b85ff383f1611a32eea81e027720401f51953d26069b2ac,smol-magpie-ultra,73656,1024-1535,1236,0.880118
c1748e5c4b7e7195b985319d296058e7286435642dc4cc4520a397c71c62fc7a,smol-magpie-ultra,73838,1536-2048,1655,0.827823
