example_id,source,source_row,length_bin,token_count,quality_score
4bcd0313660f042cbc9e660eb294cf758fd80828bd91668d3110d7bade902f91,smol-constraints,14091,0-255,215,0.964927
db800701c65099a29915cd90f45405244560385e1cc934ace536fb8b9b020841,smol-constraints,14666,256-511,299,0.939358
8c50c07444ed19dc03449817537e8633ea91a654e39c342f7f8925b6dde57213,smol-constraints,15580,0-255,138,0.969756
453616bf8b95ffb0d31d2a111b35dfb0f7e893860cade760a30e8d2921ed7e60,smol-constraints,15974,0-255,155,0.974524
d69eae65ee25b67c2caa2066de8616b253357b2bfce2685b7177591084f7b426,smol-constraints,16300,0-255,219,0.963843
c5c3aab40d240ac6246270da04fb705673c77ac0dba1bbca455b8bd3cebc43e6,smol-constraints,16830,0-255,230,0.958748
3081a19ef4db646c192d9c913d990f9e4bf6d3f64782490a55f633f8c35f199d,smol-constraints,16843,0-255,173,0.976818
6f5e3e4ed4137b3adb3ff3bb26f496ea8a3a37cafb7c3fe00638e3fd9aa73e49,smol-constraints,16873,256-511,281,0.952106
35ad6de56b52cb89f499331f249b550267d3a24859b0fce6003d764ee8612d06,smol-constraints,17096,256-511,263,0.943685
5efb962fa235593922ea56497ddc97130559708f77c630d048255db8920cf51e,smol-constraints,17476,0-255,171,0.980405
6d3584e29f33f918d91d35c2aa32a988c6541c32aefc1f69d93d187d7ad3e7ba,smol-constraints,17970,0-255,151,0.981125
9e733a35e4235405c8ac8e216de7a6a95a16f4e24c804328cb0149930c7d832c,smol-constraints,19376,0-255,169,0.969588
bdd4bacde9b3e5c773349fdaff7364231b708f2897e644f0514279c1fe24b0eb,smol-constraints,19450,256-511,396,0.95265
c00c52649fe4434a8d44633d2824c4ab8f02e9558d9ef0dc407b22b099bc9d49,smol-constraints,19583,0-255,147,0.933335
d6f758abec1366a6978aba68980b6e57de4a78095786d5551047d9442cb0e7f7,smol-constraints,19589,0-255,138,0.964015
468418159478a881f5a20b13faa0f0766a144801fe891ff782f3a6320668ca5d,smol-constraints,19640,0-255,138,0.949614
83a4f29aa068270cdab2a5d58310b3b526cf1b62e6c757f6e8fe77f1fa5889a3,smol-constraints,19773,256-511,339,0.969382
d4f2db4a5793a092ec12526b8b463632614ac08d1383476c8753a3cd43d83f21,smol-constraints,20873,512-1023,522,0.930076
a6359b2dd1e7556b910479e60be6cd5f5480b04590d79e968c00d7efd14657d6,smol-constraints,20901,0-255,172,0.974525
fe3ce602635df6b69a590366211013eccf9425d2655cef81360e6e4282fd7fdf,smol-constraints,21920,0-255,150,0.978023
ccc0dd216d42d694b15d13b006ec1c388a344f12a876cf2ac189fc9d746afaa0,smol-constraints,22160,0-255,118,0.962433
872a17bd4e835446469eb2fab8db8c0c7c69aeb0c6109a6d0a4ba596827b64de,smol-constraints,22225,0-255,184,0.975462
798cccfdc4f03f7a56cf66ee994ae5724fc1d9f2cd3dea5e30eab34af0fff066,smol-constraints,22263,0-255,190,0.963086
ef4bde7791a815a60883afbb0952d60b4660f9367215efe46717daec0a622804,smol-constraints,23016,0-255,170,0.963751
119642a16e9e61530dee1681321d117608830489a4e8c6c881cc3d1cdeb4d528,smol-constraints,23706,0-255,158,0.98511
16c3d69a250bab872da1c192c555d3425fd242488b84a5ba00dbb3fc15cd5399,smol-constraints,23927,256-511,260,0.951796
a00d5d1c60f95a98d67e597793441ed1307be7332984c9a8d686d4f64328bcf9,smol-constraints,24572,0-255,173,0.966508
c373966a38a532f27afa9709ece4890039f7d6a917b974963879499b701cea24,smol-constraints,24625,0-255,158,0.969078
f0b1f09ae3c6d5925c49df76ed0675c7a143ebf2474d5f214c8429db2f835f37,smol-constraints,25956,0-255,194,0.969222
2a2504006cecfc852ccc25b9612aabdaaad2d1885b48900fc7dd62657becab33,smol-constraints,26501,0-255,197,0.967591
ca1619310990e37e6970ff27435c4403427dd1f3b8ee1d74f1ffc568143b3db0,smol-constraints,26619,0-255,153,0.962744
b0495df328e272175bca8a851d7335e81ec2383d7581903793985ab477137440,smol-constraints,26826,512-1023,516,0.940839
37283e2a9abc7df34e60d4923a7b6e493ff0892ef5ec05fc045fb857d40dc24f,smol-constraints,27135,256-511,260,0.957021
066a5eacd4ad8e5919c8a61286804d4edd6509682620959170713eaf917865a7,smol-constraints,27404,0-255,147,0.970324
749c91711a712332588d089a1f262c24eb43279dde2ccda822ecaa22e0b678e1,smol-constraints,27623,0-255,191,0.966031
c62c8989e5981271f16c52666edd69255f3363939918505f73e2a29329f8c23d,smol-constraints,28169,0-255,214,0.963421
d56da6a5ccbabe40675979c8a249fd86d3fe7dfd62c285636e0f0ab020cc7914,smol-constraints,28377,0-255,156,0.979016
7e686cc6c6f18bbdf7dbd95183a42b8f4c0330f0271642a548786ecde6823129,smol-constraints,28606,256-511,274,0.942851
a814d4d3d1a4aaf6d49e572b412d3b0cc4c5264d0db57fb724a65fe855b104a7,smol-constraints,28789,0-255,183,0.971259
080f659d24db9a2d3e475ebe100017d9a053110cb11b677cf6c84fa9548c36dc,smol-constraints,29196,0-255,137,0.977027
891b06f60045ec4c07bb22063dc036ddf7190e00aa78d9ca3748ddc90c494d48,smol-constraints,29330,0-255,185,0.964351
17ba19bc90ea457a38a82a5eb70ddf59642de3275736cdd66236a1398375c6b7,smol-constraints,29370,256-511,263,0.953377
5402b89c1a4e5a0252fddb44200a4b4a67d70f98f9be27645d57d26a2177a2d8,smol-constraints,29842,256-511,277,0.963094
146beb0dc212a1a96417ef4834bd37f78584ab3aacc1a2c7803597b31b19a730,smol-constraints,30714,0-255,173,0.978403
08992f924b996449638d900a51f3e532c8e9909a71e60da16492028dc77643e6,smol-constraints,31329,0-255,186,0.94982
699f0b51b18f18bfb85f2714a36c659464694a7ba6a891475c12c0a3bb0445a1,smol-constraints,31917,0-255,135,0.909967
35da774164fe9cd41abab0892730707da0d369ad6fae1fc0067ce4a14521ed59,smol-constraints,31980,0-255,167,0.979318
812dc5be7643c718222fda399dfeb63d1b9557f79e93aca2d5ff8af56effbf09,smol-constraints,32176,0-255,186,0.96953
989df9b95bb89c84bd3199c2164bbb50ccbd741ca6e535f1f34363c9d402bf55,smol-constraints,32976,0-255,157,0.962202
aa2868488145f67da9a2bb3bda0d9333f1b05052ebf0d991996231b0600bf231,smol-constraints,33085,0-255,249,0.944121
f7055bfc76b3d8f9552d1eeb7027625215b9457e8388524920165e6a11ae1c10,smol-constraints,33700,0-255,183,0.978907
ee7eb77cc7e44b8e9a94f998e7de6ade2424da524722113bacad17a628e6feef,smol-magpie-ultra,177,1536-2048,1800,0.842435
9c9ae2843a3ec77a8ead69447e33b1b4ab025b5c28f0afac576d7bf4bd1ec107,smol-magpie-ultra,610,1536-2048,1688,0.838001
b9d50a6cc0b3c4b0496861ead3554bf45d7230d30cb4d3b62e1356c581c5850f,smol-magpie-ultra,727,1536-2048,1653,0.829816
963968b558ee4916e0b4efb265bb8fe9e92d85832eb1679c5129a9ec43e505ef,smol-magpie-ultra,1006,1024-1535,1425,0.889846
cccd4846225cd044552891443852e1c132183cb30b22cc7bcc4f852cef887c1b,smol-magpie-ultra,1078,1024-1535,1229,0.866529
3057e4852bc76089bd6bbd06c83bce7a202032e0b97b7c47cb1989d5dbe63747,smol-magpie-ultra,1470,1536-2048,1990,0.830674
3f28d2e9948a6fbfe59dd07fa74fb152bae635f57abc41cdc0255e993d8682ed,smol-magpie-ultra,1803,1024-1535,1149,0.878663
591dd5e8608f5df1f6a5474bc835b6927791a5a7f6deda6d7fa9b7b83e26a766,smol-magpie-ultra,2380,1536-2048,1780,0.831998
b3228cc546eb84b87cfeee65342f98e05abdfde78398abb34d91bb9b34976f50,smol-magpie-ultra,2477,1024-1535,1138,0.884893
0eba3f7dee5d2a324e78bdd7e674cee78efabac252691910082da8088a251517,smol-magpie-ultra,4056,1024-1535,1302,0.858749
014ec115444deedc3a1ac9f959b9847cf233cb6490e1dc93d00376461d0307f6,smol-magpie-ultra,4117,1024-1535,1353,0.897268
764f5d1229b36da23305210bc662dc8921327ca32d01ab32d6a54b730a457c15,smol-magpie-ultra,5080,1024-1535,1216,0.904731
a851b60d1b46ee5bb8a0a548de4a0691dd6b104003088d5265b3c87845952730,smol-magpie-ultra,8908,1024-1535,1152,0.894813
d580326bc9409bbc572662331183ec69153521e2d260d35a4ce447632384cf8b,smol-magpie-ultra,10763,512-1023,669,0.895376
801d846eb555ef9e2c4de2b561a9868e22057173060cda0507702a29fff74fdc,smol-magpie-ultra,11772,1024-1535,1423,0.896786
146936d256ef6114ca8fcdfad54cf1fd5ab70666a27105c6d90bb7871262fd8d,smol-magpie-ultra,12297,1024-1535,1242,0.886074
6ae8dcd8bcb13841f6648de7cddf1c38ab8f76496cadfdb971c02ad55aff8f08,smol-magpie-ultra,13486,1536-2048,1699,0.814473
d2160b55ba4bfc72e74606db4e70460624b1bc14aa577d83de78596f2e810b09,smol-magpie-ultra,14068,1024-1535,1396,0.891535
cf2d755f44547baf56e311e6a48851a06094babfc87b8e6f2c79640a7e6a7efb,smol-magpie-ultra,14263,1536-2048,2030,0.838219
0fac66fa27b85a4690f422bad18612c500d3401eee70c7dced885eecef56cb8e,smol-magpie-ultra,14723,512-1023,936,0.910153
ae978c23445ad8f1cba9de08ad24439507a67b5f1bf6f8cf5f6db88ad0cf6f1b,smol-magpie-ultra,15315,1024-1535,1259,0.904437
d1dfb16f99c4b991f10092cc0b284fbd023741437c5df8803d255adc80bb866f,smol-magpie-ultra,15450,1536-2048,2007,0.815008
395ae4d5d260d4023e9a363c7b337d87d1a2c3658394c0d1594d6dbff55c1445,smol-magpie-ultra,15687,1024-1535,1296,0.902342
c250921056f0f9670eb51c9eab34250eaad43a25952c5b53ad27bee1cb72b480,smol-magpie-ultra,16028,1024-1535,1228,0.850955
30fdf369bd97b94e0430175061ab27a62d6531f0834db4798f220beecb2cb49b,smol-magpie-ultra,16395,1536-2048,1586,0.804991
ab05ed3c7227551e5b49e0f566152250ffed00c10802078f98c2560a6d6bac35,smol-magpie-ultra,16396,1024-1535,1271,0.850863
3a7a597ad094e06e8545b4114d4a9b4c4e5174c2ad0816321ef72ca537c9137f,smol-magpie-ultra,16746,512-1023,1005,0.908215
e511516de7deaca0f8449166a2fcda7f2b3c4c5b6255d5c0c4c0372e9d6136dd,smol-magpie-ultra,17332,1024-1535,1100,0.876582
322d70717e5947c5f7b8ffa3be3fe62781272718e70c74b9ed26320fe68fb46d,smol-magpie-ultra,17426,1024-1535,1152,0.872757
4dd48ac52aa14b9ef4d910bd5b05c09a42791f602b3f8bd62d91c47166038bf3,smol-magpie-ultra,18227,1024-1535,1371,0.845767
91926fdc1f07e1f0094c5b18f66ae417417249c5ab171973b9f40211289dadae,smol-magpie-ultra,18332,1024-1535,1041,0.906525
e2a75b61c17126c18cc868dce7c11b9489f044749b0b949fe1cc4373e0b2a53f,smol-magpie-ultra,19109,512-1023,697,0.884867
ce975654c7ece2f591c56388a4444b8798dbdd9f428ae9f1e2e7bbd6a61b2d00,smol-magpie-ultra,20169,1024-1535,1492,0.900817
d5fbc6cc72f8e4d9d27799b6c99f285644fd31b2dd59901eb3b5ec4d9d7b39d1,smol-magpie-ultra,21039,1024-1535,1375,0.854886
326a7265e99a379f66867809a59692a761466e7b50d627652a9715d8b3ce8d2f,smol-magpie-ultra,21376,1024-1535,1402,0.907149
094b5d42d3b569bae6fa9fa9e5f8a6aa80f7539d9cb9c5c4c7cf85728f7d02f1,smol-magpie-ultra,22086,512-1023,996,0.901505
4aa1473c34028d170ffa5c8978b6bcd3199ad0b86df2db1990421535ec9d33a7,smol-magpie-ultra,22641,1536-2048,1631,0.848622
b5abaead21d65db8ead299c59f771506be59f68571d5b3f614032fc974819cee,smol-magpie-ultra,23782,512-1023,794,0.875543
87f3fddadad96d465b8803c34df235d1df48b975fab9512a26ffab9b164d50c7,smol-magpie-ultra,23867,512-1023,645,0.921689
512d00203b83764efae491218705d89064effce3e033f70e5a0f253b724ef6bb,smol-magpie-ultra,24408,1024-1535,1468,0.857458
91f59cf5aceabfe76e55bf6344b803bb8148022a11380ea221e12a539dad6d29,smol-magpie-ultra,24528,1024-1535,1142,0.895864
eedda45f78506d76c4b1c83d90101db37a23647c9bd0dddc97c0f2004ae91108,smol-magpie-ultra,24622,1536-2048,1947,0.820719
32a3ec431b2b40f751dfa792da54cca0cf16f53c7d31c53c6935bad1d01f8039,smol-magpie-ultra,25979,1024-1535,1436,0.869166
b650961c4622a434f382fa8df0cf935fa9d138b3b9ee9d14a6f0a4ba0a99345b,smol-magpie-ultra,26624,1024-1535,1230,0.852972
a1fec9bc3df1abc1b7e4b994bb8a44a398b0d7eb4c6d0e8e6920b4b8b3634820,smol-magpie-ultra,26664,1024-1535,1160,0.90661
10c896fc276dc6521d82158448073d0498ef4e18da226c762d9b7fc23aace4cf,smol-magpie-ultra,27063,512-1023,679,0.922576
d8d631d43442b6be0e2205b776b5b8098d3134340aedf7ff89d8714cc9297b31,smol-magpie-ultra,28413,1024-1535,1379,0.88038
1fbaba350ecc36491ae7c835b3229db596db9327500803f840316cf42cde0767,smol-magpie-ultra,31428,1536-2048,1991,0.801728
90eaf5c3036931d4557eed3e00964acf5142277f9e7cf6c7cf35e25ea4949c5a,smol-magpie-ultra,31868,1024-1535,1149,0.895815
dca636e974c29be73af2ed96f3715122e6b202e5256a8d32f49681a8d7e1b1f7,smol-magpie-ultra,32783,512-1023,1018,0.892456
1523d0fe2bbbbed56c1de3c80131525169df6d59618545436becf327e57da32b,smol-magpie-ultra,33946,1024-1535,1533,0.899572
760773f5d5b7ecb92209aa0b68b4ca3bb7ebba9115164fb6da5004d85dea8b58,smol-magpie-ultra,34484,1024-1535,1393,0.847619
03e7f2b2824b9841900adcb1afb1386cc06555fd243ce7a2f1484bb42e89a73c,smol-magpie-ultra,34716,512-1023,516,0.877002
59dc0f7c31c40a013ef3044d3e422446f5743158cd5f78bf903749da975682d8,smol-magpie-ultra,35880,1024-1535,1477,0.878104
a0be3101850f79c054c010a627e5fbb95817837ef8273288d3664c36f80f2df2,smol-magpie-ultra,36033,1024-1535,1061,0.865897
5fcd863f2d6ba5d9a1635855576089bc569eeb4f4f8d63ad4cbbd2f2a30a4d33,smol-magpie-ultra,36214,1024-1535,1186,0.903794
0ffb41e02f5c2ddbca8919a27e31a71d64226554b173942e01a86a6229965076,smol-magpie-ultra,36993,512-1023,1019,0.893689
553067f8f552e6ae317cf66c17c15c5ce559856a42f0eca4c400208500e24770,smol-magpie-ultra,38086,1536-2048,1631,0.838414
6cacf5d891ff0af59a89caadc9749d36fbc8bb2fa634abf9bb973941a4cc0cfa,smol-magpie-ultra,38541,1536-2048,1605,0.835576
16af766818441f1339f95773f5df447c9c70582004c9f15c2c8c286072e9d863,smol-magpie-ultra,39589,1024-1535,1334,0.900318
2ea7bbc0c1e95de79122e73791fe930af3aee7ed012e1924f0e7b691be1ff7cf,smol-magpie-ultra,39620,1024-1535,1196,0.91149
9edc3dc359923ef275fd743861f4d71f460fd0674c2ad446869e4b91248b2c91,smol-magpie-ultra,40012,1536-2048,1697,0.821918
0e61857b4199b7f52b637e87dfb310ed1b3b89ead8e7132b3d752ff2c7cbf9c5,smol-magpie-ultra,40267,512-1023,741,0.89529
aa245327f51b63c83ce6765c0bd6aa19563f9aefa17b4ee3dd78a66ccc33322b,smol-magpie-ultra,40305,1024-1535,1295,0.905235
d4a81e1b8fddc2a84a3e7a6ee6a46dbc36a0d0f20221f85772566c2c5a5f64e9,smol-magpie-ultra,40691,512-1023,694,0.934976
9e338cab6b7172a93ad1cfa5334f8140b82ef9e8a76925825b6aa1fbfbdcb8a6,smol-magpie-ultra,41154,1024-1535,1525,0.902412
603f999b64e9a95b58c3528989fe354fed32f304c5bc1512bfa094bef7021846,smol-magpie-ultra,43558,1536-2048,1678,0.835912
5d7e044cd3aae274211b199f3f7430c0b1bb673de95f09a022d11748074582af,smol-magpie-ultra,44832,1024-1535,1364,0.899959
c0d5ecabaa10a5aeade571d6e14bde10d75b99a417482349d64a83d4d8704638,smol-magpie-ultra,45657,1536-2048,1648,0.803509
fab16e0c5dd513d885f2cb2a65708a623fb416e481ca0f102d410c9d8c2f8794,smol-magpie-ultra,46380,1536-2048,1695,0.832561
fb3b7a9000d0982a194417a9f073528d8c264185b7cbe563ee0f96ccfa4c8808,smol-magpie-ultra,46625,1536-2048,1981,0.803923
a6ec97d1ebd53e191f366ac08946418f20cae903803dd03b85991173dcc87428,smol-magpie-ultra,47374,1536-2048,1675,0.829108
c84308580bbe9ba2418fc14d90f20baa038518d4b329f5d0ceedf4210c0ace99,smol-magpie-ultra,48953,1024-1535,1479,0.888634
42a34829629fc5b2993d10e31c733b860a0cb11c2e7a677230a4e721891dc152,smol-magpie-ultra,49499,512-1023,797,0.895094
0f3f8ca60b1bedc3118e9a7b3641121558df8443b8958700914c47c8c328b7f2,smol-magpie-ultra,49786,512-1023,928,0.914832
f3e72f20ffa862adcdd0c8f3a73c84bcdbb5f24fa6f24bd2a8382bd322f5f60b,smol-magpie-ultra,51250,1536-2048,1627,0.835311
344078317c2c3cd6fae7d50104f3282ab1e2e52f30c746a8b5b2074e86fa5d1c,smol-magpie-ultra,51843,1024-1535,1168,0.856209
ec0e5dc37d3b30b6e8ceda261c51922a6c893b74108a1126f59134b5598a47af,smol-magpie-ultra,52005,1024-1535,1165,0.900355
e713b528e2a61dcebbcf9797d10a38af25bb2955e1b6098bea8080e2211688b7,smol-magpie-ultra,53431,1024-1535,1305,0.866398
8e1f1017d7da39c252008f6e8337e8d43e57edb01f12de2b3780c69af9b03544,smol-magpie-ultra,53456,1024-1535,1344,0.873416
f93f5273fa686c973af421bde42b4f0e186c39584a7cb3c7f0af7ff1d30f39ce,smol-magpie-ultra,54010,1024-1535,1137,0.864457
cda789ed4d90e818ed928e8ae18f5a0b60e3e0dfdcaf5365c3c42bc72178f4cc,smol-magpie-ultra,54261,1536-2048,1609,0.830408
141ef909a5edb4762c750018822926ed0dac4e935ed60cfb50cc38044fa0f2fa,smol-magpie-ultra,54608,512-1023,780,0.905113
84cbaf478cee8f25eff80b78ceb219e88c3d6c4cc565df0c19cf9c50e84fc16d,smol-magpie-ultra,55481,1024-1535,1158,0.91094
508409581e8e2a32b2faa472b8618b1a50d966c523d604060feea71e58635677,smol-magpie-ultra,56113,1024-1535,1174,0.883573
9d98088f45428a6f245ca3de8558cf1bbae443902cb7570b7d02865322f6d833,smol-magpie-ultra,56192,512-1023,973,0.894924
dbd58cd30f62c16ccc9dbd0742df8bb4ad35fc7d8cd18c8ca53325a81e802c2f,smol-magpie-ultra,56694,512-1023,880,0.890303
afb115d70d3a8c099d14824b38a33874d44255f8cd1e932f57ca0a4bc4d60ee4,smol-magpie-ultra,58942,512-1023,746,0.914849
347664f4a2d2e336e8e26bcfbd7db8671bd8652bed1f580dc752b8bed2ccd111,smol-magpie-ultra,58984,1024-1535,1406,0.894982
b6589c8164fb9bcf94575bd50a1de7acdafcb3882c765dc20447fd218efba33d,smol-magpie-ultra,60053,512-1023,984,0.884716
3ea9a0f0058c651574c2af2b020036d525f670904037971e922516035c2a3a00,smol-magpie-ultra,60374,1024-1535,1127,0.894363
1324ff01b561cb638db4768af18117b3d50e64f7cbfc6f768dff48b6c8f23531,smol-magpie-ultra,61280,1536-2048,1721,0.832118
99106f285f87a4bddf47aab528cda378fd4e4389ea6222b88da04bf47e526757,smol-magpie-ultra,62027,1024-1535,1215,0.84846
1a7c008ddaea335bb9607b6c83207bdeef7b3eccbcb323d9ccbb760b9358cd75,smol-magpie-ultra,62798,1024-1535,1510,0.860569
ed4b23542be01b261b3b5595664df9a3b7daca5d02eebfdfe78c8dc2e81ecffd,smol-magpie-ultra,63224,512-1023,835,0.890212
02cdb4fef29c66fb1a4c3718a9039b9ce3548b8af35f713c3eb264c482192354,smol-magpie-ultra,63499,1536-2048,1657,0.827743
50a7cdef3401a79c7d86e3d8d55ef83e13990a68503edee7a84a5219e005d08f,smol-magpie-ultra,64040,1024-1535,1252,0.880829
e20f2618dc7cab5454b3154a9891f66b0893abdcbacf8aa89959d80fe5d65bda,smol-magpie-ultra,64240,1536-2048,1547,0.800471
06daddfb1d38f2e3116049c0c46d1d36a45073fd50cd5bea16fb4b8651fad192,smol-magpie-ultra,64275,1024-1535,1366,0.888546
df22f89f6fc52572b51b4d4e72e3e581ec7f6ae2addad84d52e0f3eea42b5e36,smol-magpie-ultra,64444,1024-1535,1524,0.887415
966e48795b52cd630172db3361f9b2d1582abf11b4eab576a8908a8e0dbe264e,smol-magpie-ultra,65078,512-1023,978,0.897292
0fea2d3bd800af38f3d4882158f7b7a3caecbc1e1cb09461e86cbf951ca4a704,smol-magpie-ultra,66058,1536-2048,1730,0.839628
f58299ecda7d9c2c4f87fa922625c95d3b3aa7bde6c3a377f39be089bce7188c,smol-magpie-ultra,66281,512-1023,924,0.911073
4eeed55c749d8d0bd6b0a42727bb45b08b497314fe461273a0a8baaceaf887ad,smol-magpie-ultra,67156,512-1023,560,0.926371
82737105c1f81119202148521ad326eb9138c97a56cc9bb0c82738751b640de7,smol-magpie-ultra,67566,1024-1535,1144,0.891609
44723e4835a5a2dd1bc4cb5e1af0f4e628aa5091b0f3a337f136406200eff95c,smol-magpie-ultra,67729,1024-1535,1083,0.869031
2137e55c9a460bbe4c99e205b82832053957523774a1dfa5d0a347e03ffcc1f4,smol-magpie-ultra,70738,1024-1535,1343,0.89654
193113b01a4d3d2157f0ff69cebaefdb109beee5de75a172410931d1118661ac,smol-magpie-ultra,70888,1536-2048,1604,0.809023
aab3b4418a945e4905a059720326387d56462ebaca6c4cc92225f14613c96aa6,smol-magpie-ultra,72167,1024-1535,1250,0.905109
83e2517b7bd8f4c564b1bcf0c6c0cb3d15e808c22403ea5494a0de104bb57804,smol-magpie-ultra,72375,1024-1535,1223,0.869683
2f99004411d50aaba174aa52ef2d770765882ffd45e66220371140af4270e62b,smol-magpie-ultra,72448,1024-1535,1448,0.902874
b78eb368d335006954fd0b5e278fb8d764d7fe05328a2ce30eabfe3c033a6493,smol-magpie-ultra,72664,1536-2048,1879,0.819171
2cb1659b1210a3fa0addfd088f510429d69f2307174147177d9abf04bbbe195f,smol-magpie-ultra,73640,1024-1535,1093,0.906183
a79928e4d9be75d02b85ff383f1611a32eea81e027720401f51953d26069b2ac,smol-magpie-ultra,73656,1024-1535,1236,0.880118
c1748e5c4b7e7195b985319d296058e7286435642dc4cc4520a397c71c62fc7a,smol-magpie-ultra,73838,1536-2048,1655,0.827823
853586e27969527edaaaf9cd1298204fa403fd481db60816ac0120f3f6602d3a,smol-magpie-ultra,74543,1024-1535,1212,0.856623
dfb2c2a7afe0b7a2439410c786e25bdd1aece76dddc5e539622baf2e5b0d3314,smol-magpie-ultra,76003,512-1023,662,0.902772
34733c992d155a9fda0fcbd7566d064b6a6519025e79dab9591b93293fcf3e9f,smol-magpie-ultra,78770,1024-1535,1077,0.891882
f91da097cc2869f552de1fd17d0a4d2f61c6423bbaa5ff9aaee8e8a5d0760217,smol-magpie-ultra,78824,256-511,270,0.939157
7bb5176b030485e57ba17e0727e8fff4690f35cb59e79267ea0ddb47316166e5,smol-magpie-ultra,79034,1024-1535,1429,0.89672
2be94b2b7d2745fc91ff7ff0e1e833ef09469a8460b95aeb95626e28c14646b5,smol-magpie-ultra,80191,1024-1535,1303,0.89758
a7997f78f08a55cc06f3b5e1a0383d21c565494a82bb23681891cd213098d8ed,smol-magpie-ultra,80298,1536-2048,1598,0.828834
d9527c559f4535cee83b7545cbd92aceb7563430092f94f85ec63223baa5fcb4,smol-magpie-ultra,80680,1024-1535,1170,0.868918
61dd989a7da703e522d738c093eb091f6803340ba247d89a1e5821c35c5dc8af,smol-magpie-ultra,80709,1024-1535,1120,0.861345
