example_id,source,source_row,length_bin,token_count,quality_score
3c96676069ab17ef10cb24384b8b3f8a9e326da3636d06116dc54e94836d9ba7,smol-constraints,12066,0-255,213,0.946991
aed91cb83e3bf8cf22a4ec5ba363219a1e013f7fc68b6754d7945f50453d8522,smol-constraints,12148,0-255,81,0.76937
f71c178cc20300d22082c218b1942a480b72ee6393eeecb59d976b7218edbb95,smol-constraints,12240,0-255,189,0.968878
6e0521a409fe43cf77251c3d1884cc794912ffee0c56d05ddf3a8323f05ca71e,smol-constraints,12589,0-255,112,0.855749
4c5fc8852cb9fb39c8c930e6990ec6b0319b520baf64ba6b3a4e12b1d50ee60b,smol-constraints,12918,256-511,292,0.927676
7f20e4fc70af5822ce9b85b3ceb9f2dbc6741e7f88671b8dfa84df14771ca802,smol-constraints,15080,0-255,207,0.972806
da7357eeb6d133b3916212b9420d5835ecf5ee1be0f44de82a5fee59bbe70bb8,smol-constraints,15155,0-255,158,0.967165
87386607ef477bcc49296daa46584b39fd53614ae8b8fa50614861d62e4bbd6a,smol-constraints,15820,0-255,163,0.908132
e2ce5e2365ed6b79652d02764659061103d37a94861012282ac7904d6219dd69,smol-constraints,16064,0-255,241,0.945732
23d1a33f79051903c39a5c74d2a9228e881c4ba29d876d88216d87e18bea99c1,smol-constraints,16609,256-511,263,0.940176
2e7305db0bd719688a4eeea22789ce21d98c722a7e11b442bdddd90c2154fe1e,smol-constraints,16660,0-255,176,0.959052
d50152ba795bb1169ccaa096f4e6213f0f11866a84ebb2ac26754ab00833d3f9,smol-constraints,16718,0-255,213,0.905023
1e48c74cd889a14123f0a7b15bf5323325ba8e391818cff979d557ec326cb262,smol-constraints,16985,0-255,192,0.958516
5efb962fa235593922ea56497ddc97130559708f77c630d048255db8920cf51e,smol-constraints,17476,0-255,171,0.980405
dde46ae55a72f99c2668517f07627334ca24a88a4b08d7ed430c5ffb0468ba16,smol-constraints,18432,0-255,189,0.908007
5120583a3ef608ec19bdd51499692010a0a9a895fc993ed963c8be4fe90d0bf9,smol-constraints,18476,0-255,57,0.789755
d66abc383b2b9c794d5fe1ba499d0f79b6737090a451c37a498f9ab6d9c959ae,smol-constraints,18647,0-255,117,0.9161
33ee2b8eab0d395fe9e834b4c5c7f7903f058c90a260c7ba91401e59c5a691fe,smol-constraints,19060,0-255,177,0.866801
30ede037b1aca0c7f9f3bdd600951172bf67c21e8d7ca57ccaa7280f7a0695c7,smol-constraints,19126,0-255,159,0.964813
8455b6f4512ebdd3053462ad210a75df81bce3707dc25f1da47b5d368cce37a7,smol-constraints,19151,0-255,185,0.936711
59ed7688ad2b60e39371f7189ad6fdd44bf37ee2af13921af5cc5ff8f676cd1c,smol-constraints,19410,256-511,293,0.939009
f1e9ce5622c2e659b98ae39967eee4dc6c9b406d2b82b2c10025e59e06767b59,smol-constraints,20735,0-255,156,0.860576
7d7b77e47aeb74d3c3b6156ccfe1781712d9b8034cf46d8f05e4adf8b7537a5b,smol-constraints,21947,0-255,172,0.906518
77cb264584becfa7659c704e702e2e4d6c75b7f520f192291daa1eca5344f92d,smol-constraints,22755,0-255,190,0.95671
553304371fa7f05680bc83a69cfff9eef18e296d542b16f8442cca493af2c3ba,smol-constraints,22939,0-255,67,0.771937
2cb4b11433ad6347e35c94c0e4c7484d5fb82f2931d0913750314a81f89b8eb9,smol-constraints,23660,0-255,192,0.949177
f7a0cb083974f0f706fe1f51cb344439c5c95d6146d9c24dc3db785c0325fbcb,smol-constraints,24305,0-255,175,0.907973
f38a9e7b03c90544ec80f5e4a70c1cd0a298436cac4ae45df86d10ff55a58464,smol-constraints,24457,0-255,205,0.872085
06710c39469d42bcb7c389f6c2feb54d4ab640a8b308dd6a88173f28b4d8b035,smol-constraints,24676,0-255,179,0.917066
7cecce437615a43d5461f3bc98d9f737a66ba830fe0ac1da21711b0bb0c4b943,smol-constraints,25090,256-511,277,0.933834
bbab3c17a76e4de0094caca3124b5237dcabf8311acd61663cdea034cbaf13c7,smol-constraints,25275,0-255,191,0.91363
7f266872034097c2893f45823493629e7a359de106872b6e568e1cf1e34899d9,smol-constraints,25283,512-1023,562,0.908944
7dffaefd9792e09bdaabc31bdf2b5ad3625d3babe52aca565720b054f626730f,smol-constraints,25536,256-511,470,0.90591
52e4709c50c86ce32df9660add1e30ec265588872c43a5be4ca80ebce66446c5,smol-constraints,26397,0-255,235,0.945659
ca1619310990e37e6970ff27435c4403427dd1f3b8ee1d74f1ffc568143b3db0,smol-constraints,26619,0-255,153,0.962744
8913ec47536fee1ccebf9c893b0538eb7606d975b5fd9a091a6eff9746a65e3d,smol-constraints,27471,0-255,171,0.9357
1fa282963e784acf3a297e7f9a0fd16ba361e3f1ee319cca832ce365961d06b1,smol-constraints,27671,0-255,159,0.915218
198b05ed33640139d939f3b8df267610e2add47fbc4c1149811e920875a6a734,smol-constraints,27736,0-255,166,0.904986
89a70157271681e582cf030e8f34bb20da680ccdf12d4f36ab3fdb78cea1c425,smol-constraints,28035,0-255,180,0.964069
d56da6a5ccbabe40675979c8a249fd86d3fe7dfd62c285636e0f0ab020cc7914,smol-constraints,28377,0-255,156,0.979016
1bba5cf6ea7cf98433f7e10d4a3ce24d2f8a43c0546386128796882bc99908c1,smol-constraints,29197,0-255,235,0.945648
a9a97402dcb4c04aa8ebc598f70bb91e88fff1b0ae2787900ecf4cfd1ef1269a,smol-constraints,29228,0-255,156,0.842399
13e6cb1e5d1ff86b049c44edd5acabf93f1c4017e4466aac5f55709a6294ce33,smol-constraints,29338,0-255,159,0.939244
c4cbd01d9148033fc2a13c3a92ea2c855a9d9bcf63b592c324834f3b70f29b81,smol-constraints,29770,512-1023,584,0.905994
63c33578ec7fcb1c6a83de78a4c488950d2691467325c94fc52787ea64cf08d8,smol-constraints,29923,0-255,58,0.775194
6ecb4f96180d1f0704617de2051f57e5b79653a216cab32704dbe088158cc038,smol-constraints,29943,0-255,146,0.944942
68816498be9e37683154bb8ae095b0a81f7d8c5de0a97f3588088b1a210cacd9,smol-constraints,30282,0-255,160,0.941642
ab3fee49a74ad49f255ed74e059a4957651e6504829665e92633a5e6cc764dee,smol-constraints,30451,0-255,114,0.91608
52cbb9e5202b98461bf54df76bfca851bc85de0e9133caea18222dce3e2f274e,smol-constraints,30584,0-255,145,0.957486
30677a9996c617ec065aba717ca25eec62cd44501e93ea89c0175f6d32ec191a,smol-constraints,30622,0-255,180,0.912436
2e6075fa4a11df34477dd5a2ed06710c2e9df2c50466886725b0fba0c66cd000,smol-constraints,30717,0-255,224,0.949178
7cc19ab0d39266bc04c3966b29bd5415bf848741f15d96b7be4de9afd54748fd,smol-constraints,30758,0-255,97,0.855694
d030008359fd7291ac5cbc81dbf0bbb08b76067c0a785b0f38e825fb60fc460a,smol-constraints,30947,0-255,177,0.945847
57c418ee0d84186a565714715fe15abc60f8a0fa2cc93a8e8e17f0630b429fce,smol-constraints,31050,0-255,255,0.94053
45a1988482927ba13a2c8a30ef15026f2fec70333e92aa3c4b4d1688a173838b,smol-constraints,31638,0-255,114,0.84387
b7ef936a6fab70ffc34a7414755ad3cac5019e6f5a4139915e21f7077cc68651,smol-constraints,32277,0-255,144,0.883939
878532dfbf10de320221554f67dc79486083bca40f55d596c676042bbe2ca336,smol-constraints,32349,256-511,305,0.947066
989df9b95bb89c84bd3199c2164bbb50ccbd741ca6e535f1f34363c9d402bf55,smol-constraints,32976,0-255,157,0.962202
4a98a0fade55da03f8efffcfb0a3b582def2655f86f2ae83ffb96962e088220b,smol-constraints,33244,0-255,154,0.913954
4c0be69cbb802bba89b54f4c096309aff189fa44add1c0baa053db673a2ae024,smol-constraints,33295,0-255,119,0.774043
46ece7668bb7e8217b1353a7cf0b4828e0d07ceabee0ff8c0dded9ba41252c04,smol-constraints,33499,0-255,176,0.901213
55f4257f9012fb5b6edd5d99aefe2f770b5a9965625b7cfa23dca5d61e0e1d09,smol-constraints,33864,256-511,302,0.935744
ae62bd93aa3f8c1cf56a975c0b38a05e5662ce97798607bc0b7940b8ab07ff42,smol-magpie-ultra,551,1024-1535,1340,0.880525
9c9ae2843a3ec77a8ead69447e33b1b4ab025b5c28f0afac576d7bf4bd1ec107,smol-magpie-ultra,610,1536-2048,1688,0.838001
4a9064a803769d0719915d6a2fc07a4b025b5fad98a5a50c08cc04e67171ee83,smol-magpie-ultra,832,1536-2048,1549,0.779345
963968b558ee4916e0b4efb265bb8fe9e92d85832eb1679c5129a9ec43e505ef,smol-magpie-ultra,1006,1024-1535,1425,0.889846
cccd4846225cd044552891443852e1c132183cb30b22cc7bcc4f852cef887c1b,smol-magpie-ultra,1078,1024-1535,1229,0.866529
3057e4852bc76089bd6bbd06c83bce7a202032e0b97b7c47cb1989d5dbe63747,smol-magpie-ultra,1470,1536-2048,1990,0.830674
591dd5e8608f5df1f6a5474bc835b6927791a5a7f6deda6d7fa9b7b83e26a766,smol-magpie-ultra,2380,1536-2048,1780,0.831998
b3228cc546eb84b87cfeee65342f98e05abdfde78398abb34d91bb9b34976f50,smol-magpie-ultra,2477,1024-1535,1138,0.884893
ca4555e2d8ee0b3fffddba0a17dd05e1ac1aaab280851ba77e27046729675e77,smol-magpie-ultra,2590,1536-2048,1765,0.769874
ca0aad5ab525cd8833f58833114405d6a847eec7512f8d03025b8d889c23803e,smol-magpie-ultra,3314,512-1023,907,0.912596
bb67914f7d39fa3e39092486d2ea969577cc4901299178550f0de1f2c27aabdb,smol-magpie-ultra,3990,512-1023,800,0.881226
014ec115444deedc3a1ac9f959b9847cf233cb6490e1dc93d00376461d0307f6,smol-magpie-ultra,4117,1024-1535,1353,0.897268
764f5d1229b36da23305210bc662dc8921327ca32d01ab32d6a54b730a457c15,smol-magpie-ultra,5080,1024-1535,1216,0.904731
61dd37ce85cb2ea7ff4e7a606efc83bf22c77dd3b3d29a21dcaa7141ad3c9270,smol-magpie-ultra,5489,512-1023,1015,0.900926
15d5b685cfe152f7b748303b207127b33f3e0470f7e83a20320b1e4ebc8aac28,smol-magpie-ultra,6206,1024-1535,1475,0.893577
f27aed6bc701272e3a589010ed2c5aceacc9a712612b8a4daf9cf2f1f4bf95c6,smol-magpie-ultra,7102,1024-1535,1184,0.882984
dbe8342f9cdbd3c6ddfb2eb115e503fc0f71a802815e3edc33bc9e681c158ee8,smol-magpie-ultra,8852,1024-1535,1425,0.88429
f2bbf10def5525e2e11fb1d97bd308a552a5f4ef2a617184deca2451436ef201,smol-magpie-ultra,8898,1536-2048,1540,0.823533
b61290f4069c53cf0f9508b703585abccb5040862c9a784fb4d761cb75c28b2b,smol-magpie-ultra,9851,1024-1535,1435,0.873323
cae802011df7274e3ba2bf3b96b403651f2c116e090f8035b998aeb397344be2,smol-magpie-ultra,10268,1024-1535,1100,0.876336
1715dc888a530e060bd268bcc32274e723fb68f2e6b372c9e11e04f787d0b865,smol-magpie-ultra,11612,512-1023,894,0.862378
042211d07253308c748bbe5c69e060a3ef00c2420821ddad05e946e13bbc1e02,smol-magpie-ultra,11703,1536-2048,1651,0.821358
801d846eb555ef9e2c4de2b561a9868e22057173060cda0507702a29fff74fdc,smol-magpie-ultra,11772,1024-1535,1423,0.896786
781cec9895cfa55eb5ffc69241ebf9566d0bf3194c832e2e5b27f71dff2cf4fa,smol-magpie-ultra,12142,1536-2048,1599,0.831552
ae1baaad242c9f55736bf36a866f0ed08be5925b663fbc28db1058068b584b10,smol-magpie-ultra,13533,1536-2048,1692,0.828469
d2160b55ba4bfc72e74606db4e70460624b1bc14aa577d83de78596f2e810b09,smol-magpie-ultra,14068,1024-1535,1396,0.891535
10d2e8d618b886b342f59c7e64c27737779b5611c438b070f0c15b9f3ce11461,smol-magpie-ultra,15930,1536-2048,1538,0.790283
c250921056f0f9670eb51c9eab34250eaad43a25952c5b53ad27bee1cb72b480,smol-magpie-ultra,16028,1024-1535,1228,0.850955
30fdf369bd97b94e0430175061ab27a62d6531f0834db4798f220beecb2cb49b,smol-magpie-ultra,16395,1536-2048,1586,0.804991
3a7a597ad094e06e8545b4114d4a9b4c4e5174c2ad0816321ef72ca537c9137f,smol-magpie-ultra,16746,512-1023,1005,0.908215
d690cd87ecdee0d2de9fe119df514b03e2cd6468e85dae3407593302364fd1fd,smol-magpie-ultra,16850,1024-1535,1309,0.872474
e511516de7deaca0f8449166a2fcda7f2b3c4c5b6255d5c0c4c0372e9d6136dd,smol-magpie-ultra,17332,1024-1535,1100,0.876582
322d70717e5947c5f7b8ffa3be3fe62781272718e70c74b9ed26320fe68fb46d,smol-magpie-ultra,17426,1024-1535,1152,0.872757
1ae78f82a50ab9fc89958bc3975bec424485df2d598837da80189f141d5e7f0f,smol-magpie-ultra,18680,1536-2048,1846,0.788863
a29d80ee2d24a03a6f61a1a3b91be372b82470d4bc202161b60decfd96483c56,smol-magpie-ultra,19279,1024-1535,1447,0.896727
ce975654c7ece2f591c56388a4444b8798dbdd9f428ae9f1e2e7bbd6a61b2d00,smol-magpie-ultra,20169,1024-1535,1492,0.900817
ce013bddf1a312d2a2cf53d0d412bf7afccd2c28ae3029cb8fa45c8e4a4236e9,smol-magpie-ultra,20963,1536-2048,1832,0.812817
098434375b1234e06056c53af6b714dac5762f560fc44275d4801cd0d444ee72,smol-magpie-ultra,21125,512-1023,549,0.887575
094b5d42d3b569bae6fa9fa9e5f8a6aa80f7539d9cb9c5c4c7cf85728f7d02f1,smol-magpie-ultra,22086,512-1023,996,0.901505
20e4d532822ce9f9cd821ab6e3d22239c66dd90c58883d90815718784353ce98,smol-magpie-ultra,22127,1024-1535,1250,0.883338
15534de0349373fdf2cc61db486f3b4a5796f00aa37b16054ec5c72334ff36bd,smol-magpie-ultra,22227,1536-2048,1907,0.784142
79d3ed99dedb1b1b30155ff6b6d9c69366a2f0e3ea9482ab5975ce11d3934744,smol-magpie-ultra,22253,1536-2048,1667,0.83426
290569242be05a1002b602733664d9c473f1b04297ef645d7185f74e8ffb9856,smol-magpie-ultra,22407,512-1023,656,0.869709
12a79f4d3ca44a0b89cf0d1d62dfd0f5762b709cc5fe962baa87200945cbcc69,smol-magpie-ultra,22585,1024-1535,1160,0.840092
54655d370fda96bee23a2bb7bd3960e1745d36dc45351ba1ea413303f538c7d3,smol-magpie-ultra,22613,512-1023,846,0.873464
de822358774cd3877ce2c7f69091e1359fcfb358ce2ab833e3d9cd6d7e6d3595,smol-magpie-ultra,23165,1024-1535,1363,0.891283
c57bf9a8dfdf03c2cda604e67e32c704736af66c8551d3f76bea00586a255aac,smol-magpie-ultra,23958,1536-2048,1765,0.800688
859320e8c4b4885cb0fc6efb851e82aa988254317b31aad8ab49bd1aeeee8f5e,smol-magpie-ultra,24297,1024-1535,1163,0.897568
512d00203b83764efae491218705d89064effce3e033f70e5a0f253b724ef6bb,smol-magpie-ultra,24408,1024-1535,1468,0.857458
91f59cf5aceabfe76e55bf6344b803bb8148022a11380ea221e12a539dad6d29,smol-magpie-ultra,24528,1024-1535,1142,0.895864
7801d7d13a57523c59a9a45e01bdd493b170c7b3840d0c51293440c07c8f4e33,smol-magpie-ultra,24690,512-1023,553,0.849691
9c14f72b1c18d0fd6eba407001a573dcde9db001020e785411ed8f321fbc262a,smol-magpie-ultra,25394,512-1023,787,0.892809
b650961c4622a434f382fa8df0cf935fa9d138b3b9ee9d14a6f0a4ba0a99345b,smol-magpie-ultra,26624,1024-1535,1230,0.852972
a1fec9bc3df1abc1b7e4b994bb8a44a398b0d7eb4c6d0e8e6920b4b8b3634820,smol-magpie-ultra,26664,1024-1535,1160,0.90661
48bc6928d4c59e340397734134614578a51847e03aa7030062ad2687199881f8,smol-magpie-ultra,27255,1024-1535,1329,0.886438
0fc71f6c302e16f75d253c57752d770854f550acffe88ee818770af4922ba63f,smol-magpie-ultra,28777,1024-1535,1497,0.893089
b6593e65c7f0460f4e91f1e8ca53b93122d45afb50d2f1a456a9f2315267e969,smol-magpie-ultra,29359,1536-2048,1765,0.819621
68b6996016f3bcf73e150cf26ae9a8a32794b401dd226e1b28444e5429965d45,smol-magpie-ultra,29533,1024-1535,1449,0.857285
63bf6f8760aad81c38d1cafb3ac3c8b1ba9d451546b2a7c15a10fedeed355dab,smol-magpie-ultra,29795,1536-2048,1646,0.811928
0369ef9b114d373db03ab0f88a9551633ee04dea2beaedcd7eb1f1c5baf764ab,smol-magpie-ultra,29923,1536-2048,1816,0.83061
c706f1130bb6a0873740c50bb7caca42fb8e1f778ed291b1b1ebd61e27c72b73,smol-magpie-ultra,29987,512-1023,811,0.844772
ca706cf4bf9da828fa1d3c487b6d9667b85af6a4a85683795b29a13426e7a379,smol-magpie-ultra,30819,1024-1535,1403,0.842522
c6c15782c03e7765411557dd6c4c300d8211e486a367cca87cd36f50ab1cbf28,smol-magpie-ultra,31278,1536-2048,1700,0.824702
7e2d9b2a7eb988751fc13a701489b9e770cd135c82960564c5997487dcd49179,smol-magpie-ultra,32440,1536-2048,1942,0.777665
0556966a44fb92f6f539abadd87cd2a913c6200068f5da1cd4f0ea42c220ce1e,smol-magpie-ultra,32503,1024-1535,1337,0.898043
95d140b22a6999129947bcac20e91b9fc83453f2179fe1443025b3dde9877dd7,smol-magpie-ultra,32990,1536-2048,1783,0.799459
fd65e4d0ca1c338f10e00658198e1eafe4ee939bb6232f3f4121114200459fdf,smol-magpie-ultra,33070,1536-2048,1967,0.822683
e100278cfd52f774b7ecb5148439ba3a549a33ed39d8a8e249b2ba1d4e27a1bd,smol-magpie-ultra,33263,1024-1535,1374,0.886643
c0d23d7613e5434d5b5fbc46b1069d51da774067e280c27ce986883ea7c29e27,smol-magpie-ultra,33635,1536-2048,2006,0.806285
760773f5d5b7ecb92209aa0b68b4ca3bb7ebba9115164fb6da5004d85dea8b58,smol-magpie-ultra,34484,1024-1535,1393,0.847619
5e19b5ae55932622426d9377dd92966eda1b36da0c1c90d6411a669db99246e5,smol-magpie-ultra,35478,512-1023,917,0.907179
b22d215c39f72fa4ac5d53fb5d216b8439e14ad0ae308c9cb2ae4e45b38c698a,smol-magpie-ultra,35756,1024-1535,1462,0.891077
5fcd863f2d6ba5d9a1635855576089bc569eeb4f4f8d63ad4cbbd2f2a30a4d33,smol-magpie-ultra,36214,1024-1535,1186,0.903794
c915c1eae4065e203d1e878e82a98709f3deeaec5bcd6fedcfbe4dcbe29b0ea8,smol-magpie-ultra,36660,1536-2048,1572,0.81688
95ac84a6b192f415b9f975a49b172ae443c33bf913817402e3bdeadb04a9d8a1,smol-magpie-ultra,38032,512-1023,896,0.898051
6bb3c53fc8cd446ca94d48381e9fe7d9dfeafb6e4c82f6b0c6f9c828ec86a4b7,smol-magpie-ultra,38149,1024-1535,1360,0.89105
c4abb1589299850634d100299dccb957ef511034efad754963baa93a4bf93a0b,smol-magpie-ultra,38582,1536-2048,1711,0.815633
a26cac85df06fcbaac8f0180898ca665e38e935e40a91c0f903200ae7a2c681b,smol-magpie-ultra,38799,1024-1535,1182,0.871344
1b350390b93eaa927316787738f5c8fea8adaa8e27cd7dd1f22b3993a524c447,smol-magpie-ultra,38844,1024-1535,1433,0.880995
b3ff33b43558c958c6e6b29112a014ba535d61dd004070c3b2f5c36d57c76cc2,smol-magpie-ultra,39308,512-1023,813,0.89704
16af766818441f1339f95773f5df447c9c70582004c9f15c2c8c286072e9d863,smol-magpie-ultra,39589,1024-1535,1334,0.900318
2ea7bbc0c1e95de79122e73791fe930af3aee7ed012e1924f0e7b691be1ff7cf,smol-magpie-ultra,39620,1024-1535,1196,0.91149
acedbc86365220ffadff1125aa1a71ba1afbc9d0b5f40745881f4480549adf6a,smol-magpie-ultra,40157,1536-2048,1979,0.771212
1ba8952fe130d21beb3678f19c10e3ab1939ccde4c07cf64511542d8f59bbf39,smol-magpie-ultra,40217,1024-1535,1146,0.884655
aa245327f51b63c83ce6765c0bd6aa19563f9aefa17b4ee3dd78a66ccc33322b,smol-magpie-ultra,40305,1024-1535,1295,0.905235
0f6f11af9dc2ba38846a52a579a7cd2fd4b0ae54039e66bd187bf03cf2f5d087,smol-magpie-ultra,42580,1024-1535,1307,0.818232
c82f01e9d0030e42b473654b727372c21ea23ff4d7f2e7f90a60608d1e3e3c58,smol-magpie-ultra,43408,1536-2048,1693,0.831101
60c2e1706ea0f0ef4c6e85c04c9deefb5b06b4f336ca86ab2f060432bfd7117e,smol-magpie-ultra,45403,1024-1535,1484,0.891408
0a0fc9d84bef86d11af670d5fd48ec079a629111b1d49bb51e3e503d6710cf57,smol-magpie-ultra,45595,1536-2048,1667,0.797195
c0d5ecabaa10a5aeade571d6e14bde10d75b99a417482349d64a83d4d8704638,smol-magpie-ultra,45657,1536-2048,1648,0.803509
a5b1a596a541a106387d3d74c69bae0f971a3ec12e4561ad896d750f120e5bdf,smol-magpie-ultra,46026,1024-1535,1172,0.858384
af8e94eea76c323b5297c1f142160a82ca648b925a7f1b3c4002a77b312fc7e1,smol-magpie-ultra,46332,1024-1535,1505,0.851688
fb3b7a9000d0982a194417a9f073528d8c264185b7cbe563ee0f96ccfa4c8808,smol-magpie-ultra,46625,1536-2048,1981,0.803923
81f8d7b06a49b051d4173b78c7d0a6396af52668df3335d6feb7c6e6bab96af0,smol-magpie-ultra,47257,1024-1535,1306,0.868672
a6ec97d1ebd53e191f366ac08946418f20cae903803dd03b85991173dcc87428,smol-magpie-ultra,47374,1536-2048,1675,0.829108
9fcf67f7d350bbb9f91404f149c4374557e195a5ead792322d6d0e52fbac2ae7,smol-magpie-ultra,48344,1024-1535,1187,0.832352
3a7408c1212dd0371c1b52144f043bd8437d8c83be64bb3a61a7c2afa1ada499,smol-magpie-ultra,49940,1536-2048,1639,0.828961
736a828ece6b023f2e4538b70f2376be4b5717cb42d5c7377709c620373da867,smol-magpie-ultra,50103,1024-1535,1101,0.886165
b32b78083cdc4858ea006476cb298a70d6b0763a01b33c60c347dcd9c39e5913,smol-magpie-ultra,50587,1024-1535,1532,0.861657
fd850c5b8860b16e783550c06a9df07befe3acc4b394b5ce14135b0ecfc5448d,smol-magpie-ultra,50724,512-1023,817,0.860281
1e1f54044599c6a530418e2446a1bf26f6375355660e845a07bfc1427944211d,smol-magpie-ultra,50840,512-1023,929,0.861527
344078317c2c3cd6fae7d50104f3282ab1e2e52f30c746a8b5b2074e86fa5d1c,smol-magpie-ultra,51843,1024-1535,1168,0.856209
ec0e5dc37d3b30b6e8ceda261c51922a6c893b74108a1126f59134b5598a47af,smol-magpie-ultra,52005,1024-1535,1165,0.900355
d847590d40e020f31005513ad4b11f933260d145f331770c3d9342fe6abdb4e1,smol-magpie-ultra,53801,1024-1535,1331,0.85311
cda789ed4d90e818ed928e8ae18f5a0b60e3e0dfdcaf5365c3c42bc72178f4cc,smol-magpie-ultra,54261,1536-2048,1609,0.830408
ebbcea6d94a0ccfe72e042f1ca5be73595d0838ba8efa5a3dae1d6a6123ada13,smol-magpie-ultra,55501,1024-1535,1469,0.853478
c30c8b6be965d0a0569b21cd8b2671fb7ede1c481103269bc177116cf10744fb,smol-magpie-ultra,55715,256-511,475,0.856749
44d33c5a2835c9fcb2f15ba6ad6cc51d65834fdf9d1a0ff7a6a903017b5f5a36,smol-magpie-ultra,56983,1024-1535,1376,0.89131
3d0ad109f8a53cfa3b09ca9fc8635f161a2d8c2daddde18c4148480910e9675a,smol-magpie-ultra,57186,512-1023,757,0.880509
8355560930ae1b59c0f744c8e5a80dc4ee13b452296c0ba83ca2b5c1c42b02a3,smol-magpie-ultra,57981,512-1023,904,0.855862
80b48f95a17b89b7032471bf68b1ffc6bad96237dfebc02d8a1f2845792988b4,smol-magpie-ultra,58147,1536-2048,1706,0.80322
449f370e69fa42c2b3496d681ac1340afd664903fff98467f6d89bbf1a1b30d8,smol-magpie-ultra,58761,1024-1535,1308,0.894947
347664f4a2d2e336e8e26bcfbd7db8671bd8652bed1f580dc752b8bed2ccd111,smol-magpie-ultra,58984,1024-1535,1406,0.894982
9d3492f2ddefa5b372a302cf17c3e68d16e208d338f7190b5156dc71ce08699e,smol-magpie-ultra,59948,1024-1535,1149,0.873845
